sourceImageRepositoryUrlId,url,occid
19B3B044-616D-E211-BE78-CC52AF888AB6,http://storage.idigbio.org/ny/lichens/BATCH1/NY01075904_lg.jpg,904797
1AB3B044-616D-E211-BE78-CC52AF888AB6,http://storage.idigbio.org/ny/lichens/BATCH1/NY01075905_lg.jpg,904798
1BB3B044-616D-E211-BE78-CC52AF888AB6,http://storage.idigbio.org/ny/lichens/BATCH1/NY01075906_lg.jpg,904799
1CB3B044-616D-E211-BE78-CC52AF888AB6,http://storage.idigbio.org/ny/lichens/BATCH1/NY01075907_lg.jpg,904800
1DB3B044-616D-E211-BE78-CC52AF888AB6,http://storage.idigbio.org/ny/lichens/BATCH1/NY01075908_lg.jpg,904801
1EB3B044-616D-E211-BE78-CC52AF888AB6,http://storage.idigbio.org/ny/lichens/BATCH1/NY01075909_lg.jpg,904802
1FB3B044-616D-E211-BE78-CC52AF888AB6,http://storage.idigbio.org/ny/lichens/BATCH1/NY01075910_lg.jpg,904803
20B3B044-616D-E211-BE78-CC52AF888AB6,http://storage.idigbio.org/ny/lichens/BATCH1/NY01075911_lg.jpg,904804
21B3B044-616D-E211-BE78-CC52AF888AB6,http://storage.idigbio.org/ny/lichens/BATCH1/NY01075912_lg.jpg,904805
22B3B044-616D-E211-BE78-CC52AF888AB6,http://storage.idigbio.org/ny/lichens/BATCH1/NY01075913_lg.jpg,904806
23B3B044-616D-E211-BE78-CC52AF888AB6,http://storage.idigbio.org/ny/lichens/BATCH1/NY01075914_lg.jpg,904807
24B3B044-616D-E211-BE78-CC52AF888AB6,http://storage.idigbio.org/ny/lichens/BATCH1/NY01075915_lg.jpg,904808
25B3B044-616D-E211-BE78-CC52AF888AB6,http://storage.idigbio.org/ny/lichens/BATCH1/NY01075916_lg.jpg,904809
26B3B044-616D-E211-BE78-CC52AF888AB6,http://storage.idigbio.org/ny/lichens/BATCH1/NY01075917_lg.jpg,904810
27B3B044-616D-E211-BE78-CC52AF888AB6,http://storage.idigbio.org/ny/lichens/BATCH1/NY01075918_lg.jpg,904811
28B3B044-616D-E211-BE78-CC52AF888AB6,http://storage.idigbio.org/ny/lichens/BATCH1/NY01075919_lg.jpg,904812
29B3B044-616D-E211-BE78-CC52AF888AB6,http://storage.idigbio.org/ny/lichens/BATCH1/NY01075920_lg.jpg,904813
2AB3B044-616D-E211-BE78-CC52AF888AB6,http://storage.idigbio.org/ny/lichens/BATCH1/NY01075921_lg.jpg,904814
2BB3B044-616D-E211-BE78-CC52AF888AB6,http://storage.idigbio.org/ny/lichens/BATCH1/NY01075922_lg.jpg,904815
2CB3B044-616D-E211-BE78-CC52AF888AB6,http://storage.idigbio.org/ny/lichens/BATCH1/NY01075923_lg.jpg,904816
2DB3B044-616D-E211-BE78-CC52AF888AB6,http://storage.idigbio.org/ny/lichens/BATCH1/NY01075924_lg.jpg,904817
2EB3B044-616D-E211-BE78-CC52AF888AB6,http://storage.idigbio.org/ny/lichens/BATCH1/NY01075925_lg.jpg,904818
2FB3B044-616D-E211-BE78-CC52AF888AB6,http://storage.idigbio.org/ny/lichens/BATCH1/NY01075926_lg.jpg,904819
30B3B044-616D-E211-BE78-CC52AF888AB6,http://storage.idigbio.org/ny/lichens/BATCH1/NY01075927_lg.jpg,904820
31B3B044-616D-E211-BE78-CC52AF888AB6,http://storage.idigbio.org/ny/lichens/BATCH1/NY01075928_lg.jpg,904821
32B3B044-616D-E211-BE78-CC52AF888AB6,http://storage.idigbio.org/ny/lichens/BATCH1/NY01075929_lg.jpg,904822
33B3B044-616D-E211-BE78-CC52AF888AB6,http://storage.idigbio.org/ny/lichens/BATCH1/NY01075930_lg.jpg,904823
34B3B044-616D-E211-BE78-CC52AF888AB6,http://storage.idigbio.org/ny/lichens/BATCH1/NY01075931_lg.jpg,904824
35B3B044-616D-E211-BE78-CC52AF888AB6,http://storage.idigbio.org/ny/lichens/BATCH1/NY01075932_lg.jpg,904825
36B3B044-616D-E211-BE78-CC52AF888AB6,http://storage.idigbio.org/ny/lichens/BATCH1/NY01075933_lg.jpg,904826
37B3B044-616D-E211-BE78-CC52AF888AB6,http://storage.idigbio.org/ny/lichens/BATCH1/NY01075934_lg.jpg,904827
38B3B044-616D-E211-BE78-CC52AF888AB6,http://storage.idigbio.org/ny/lichens/BATCH1/NY01075935_lg.jpg,904828
39B3B044-616D-E211-BE78-CC52AF888AB6,http://storage.idigbio.org/ny/lichens/BATCH1/NY01075936_lg.jpg,904829
3AB3B044-616D-E211-BE78-CC52AF888AB6,http://storage.idigbio.org/ny/lichens/BATCH1/NY01075937_lg.jpg,904830
3BB3B044-616D-E211-BE78-CC52AF888AB6,http://storage.idigbio.org/ny/lichens/BATCH1/NY01075938_lg.jpg,904831
3CB3B044-616D-E211-BE78-CC52AF888AB6,http://storage.idigbio.org/ny/lichens/BATCH1/NY01075939_lg.jpg,904832
